lib_name,lib_address,latitude,longitude,lib_name_survey,lib_address_survey,broadband,wifi,down_open,upload_open,down_midday,upload_midday,down_close,upload_close,avg_down_speed,avg_up_speed
A. Herr Smith & E.E. Smith Loda Township Library,"105 East Adams Street Loda, IL 60948-0247",40.5178278,-88.07066549999999,,,,,,,,,,,,
Acorn Public Library District,"15624 South Central Avenue Oak Forest, IL 60452-3204",41.607358,-87.7567282,,,,,,,,,,,,
Addison Public Library,"4 Friendship Plaza Addison, IL 60101-2787",41.9321707,-87.9935689,,,,,,,,,,,,
Albion Public Library,"6 North Fourth Street Albion, IL 62806-1221",38.3772186,-88.0559864,,,,,,,,,,,,
Algonquin Area Public Library District,"2600 Harnish Drive Algonquin, IL 60102",42.1621378,-88.34617,,,,,,,,,,,,
Eastgate Branch Library,"115 Eastgate Drive Algonquin, IL 60102",42.1626475,-88.28348419999999,Algonquin Area Public Library District,"115 Eastgate Drive, Algonquin, Illinois 60102",Yes,Yes,295.0,30.0,258.0,30.0,293.0,30.0,282.0,30.0
Allerton Public Library District,"4000 Green Apple Lane Monticello, IL 61856-8324",40.0288963,-88.60567909999999,Allerton Public Library District,4000 Green Apple Lane,Yes,Yes,50.0,48.0,51.0,40.0,43.0,30.0,48.0,39.333333333333336
Allin Township Library,"116 West Main Street Stanford, IL 61774-0258",40.4344813,-89.2190457,,,,,,,,,,,,
Alpha Park Public Library District,"3527 South Airport Road Bartonville, IL 61607-1799",40.6459057,-89.6809597,Alpha Park Public Library District,"3527 S Airport Rd. Bartonville, IL 616107",Yes,Yes,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Alsip-Merrionette Park Public Library District,"11960 South Pulaski Road Alsip, IL 60803-1197",41.6750205,-87.72010929999999,,,,,,,,,,,,
Altamont Public Library,"121 West Washington Avenue Altamont, IL 62411-1451",39.0605315,-88.7495125,,,,,,,,,,,,
Andalusia Township Library,"503 Second Street West Andalusia, IL 61232-0268",41.4397467,-90.7204318,,,,,,,,,,,,
Annawan-Alba Township Library,"200 North Meadow Lane Annawan, IL 61234-7607",41.4028028,-89.9078729,,,,,,,,,,,,
Anne West Lindsey District Library,"600 North Division Street Carterville, IL 62918-2101",37.7681142,-89.0764059,,,,,,,,,,,,
Antioch Public Library District,"757 Main Street Antioch, IL 60002-1398",42.4823926,-88.0957861,Antioch Public Library District,"757 Main Street Antioch, IL 60002",Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Arcola Public Library District,"407 East Main Street Arcola, IL 61910-1513",39.6843285,-88.3032375,,,,,,,,,,,,
Oreana Public Library,"211 South Route 48 Oreana, IL 62554-0278",39.9394211,-88.8643814,Argenta-Oreana Public Library District,"211 South Route 48, Oreana, IL, 62554",Yes,Yes,19.0,20.0,,,,,19.0,20.0
Argenta Public Library,"100 East Water Street Argenta, IL 62501",39.9811689,-88.82221129999999,,,,,,,,,,,,
Arlington Heights Memorial Library,"500 North Dunton Avenue Arlington Heights, IL 60004-5966",42.0878751,-87.9832409,,,,,,,,,,,,
Arlington Heights Senior Center Branch,"1801 West Central Road Arlington Heights, IL 60005",42.0654781,-88.0050109,,,,,,,,,,,,
John E. Timm Memorial Building,"225 South Walnut Street Arthur, IL 61911-1269",39.7152044,-88.4738041,,,,,,,,,,,,
Ashley Public Library District,"Post Office Box 246 Ashley, IL 62808-0246",38.3294942,-89.19090969999999,,,,,,,,,,,,
Assumption Public Library District,"205 North Oak Street Assumption, IL 62510-1100",39.5206181,-89.0487673,Assumption Public Library District,"205 N. Oak St., Assumption, Illinois 62510",Yes,Yes,91.0,10.0,91.0,10.0,91.0,9.0,91.0,9.666666666666666
Astoria Public Library District,"220 West Broadway Avenue Astoria, IL 61501-9630",40.2267642,-90.360677,,,,,,,,,,,,
Athens Municipal Library,"410 East Hargrave Street Athens, IL 62613-9702",39.9603968,-89.7180023,,,,,,,,,,,,
Atkinson Public Library District,"109 South State Street Atkinson, IL 61235-9788",41.4152018,-90.01610439999999,,,,,,,,,,,,
Atlanta Public Library District,"100 Race Street Atlanta, IL 61723-0568",40.2610855,-89.232891,,,,,,,,,,,,
Atwood-Hammond Public Library District,"123 North Main Street Atwood, IL 61913-0440",39.8004305,-88.4626242,,,,,,,,,,,,
Auburn Public Library District,"338 West Jefferson Street Auburn, IL 62615-1424",39.5920768,-89.7452569,,,,,,,,,,,,
Richard and Gina Santori Public Library of Aurora,"101 South River Street Aurora, IL 60506-6005",41.7570394,-88.3200588,,,,,,,,,,,,
Eola Road Branch Library,"555 South Eola Road Aurora, IL 60504-8992",41.746014,-88.24786759999999,,,,,,,,,,,,
West Branch Library,"233 South Constitution Drive Aurora, IL 60506-4468",41.75852030000001,-88.36816830000001,,,,,,,,,,,,
West Branch Library,"3414 West Main Street Belleville, IL 62226",38.5322413,-90.01533909999999,,,,,,,,,,,,
Ayer Public Library District,"208 Locust Street Delavan, IL 61734-9229",40.3741079,-89.54691369999999,Ayer Public Library District,"208 Locust St, Delavan IL 61734",Yes,Yes,71.0,13.0,70.0,11.0,59.0,11.0,66.66666666666667,11.666666666666666
Barclay Public Library District,"220 South Main Street Warrensburg, IL 62573-0349",39.9271292,-89.0623379,,,,,,,,,,,,
Barrington Area Library,"505 N. Northwest Highway Barrington, IL 60010-3399",42.1592547,-88.12768969999999,,,,,,,,,,,,
Barry Public Library,"880 Bainbridge Street Barry, IL 62312-1207",39.6928392,-91.0405479,,,,,,,,,,,,
Bartlett Public Library District,"800 South Bartlett Road Bartlett, IL 60103-4663",41.9768493,-88.18454489999999,,,,,,,,,,,,
Batavia Public Library District,"10 South Batavia Avenue Batavia, IL 60510-2449",41.8494912,-88.3112503,Batavia Public Library,"10 S. Batavia Ave., Batavia, IL 60510",Yes,Yes,320.0,35.0,290.0,35.0,315.0,35.0,308.3333333333333,35.0
Beardstown Houston Memorial Public Library,"13 Boulevard Road Beardstown, IL 62618-8119",40.0058706,-90.427174,,,,,,,,,,,,
Bedford Park Public Library District,"7816 West 65th Place Bedford Park, IL 60501-1914",41.7731153,-87.8163186,Bedford Park Public Library,7816 W 65th Place Bedford Park IL 60501,Yes,Yes,296.0,29.0,289.0,30.0,297.0,30.0,294.0,29.666666666666668
Beecher Community Library District,"660 Penfield Street Beecher, IL 60401-0818",41.3420964,-87.62692899999999,,,,,,,,,,,,
Belleville Public Library,"121 East Washington Street Belleville, IL 62220-2205",38.5128535,-89.9818931,,,,,,,,,,,,
Bellwood Public Library,"600 Bohland Avenue Bellwood, IL 60104-1865",41.8813686,-87.8775154,,,,,,,,,,,,
Bement Public Library District,"Bement Public Library Bement, IL 61813",39.9197126,-88.57166819999999,,,,,,,,,,,,
Bensenville Community Public Library District,"200 South Church Road Bensenville, IL 60106-2398",41.9523608,-87.9522349,,,,,,,,,,,,
Benton Public Library District,"502 South Main Street Benton, IL 62812-1712",37.9914759,-88.9200568,,,,,,,,,,,,
Berkeley Public Library,"1637 North Taft Avenue Berkeley, IL 60163-1499",41.88403659999999,-87.9127558,Berkeley Public Library,1637 N Taft Avenue,Yes,Yes,320.0,289.0,320.0,289.0,320.0,288.0,320.0,288.6666666666667
Bertolet Memorial Library District,"705 Main Street Leaf River, IL 61047-0339",42.120249,-89.4033741,,,,,,,,,,,,
Berwyn Public Library,"2701 South Harlem Avenue Berwyn, IL 60402-2140",41.8416262,-87.8027671,BERWYN PUBLIC LIBRARY,2701 S. HARLEM AVE.,Yes,Yes,79.0,90.0,81.0,87.0,82.0,84.0,80.66666666666667,87.0
Bethalto Public Library District,"321 South Prairie Street Bethalto, IL 62010-1525",38.907462,-90.0403467,Bethalto Public Library District,"321 S. Prairie St., Bethalto, IL 62010",Yes,Yes,203.0,7.0,146.0,3.0,209.0,7.0,186.0,5.666666666666667
Blandinsville-Hire Library District,"130 South Main Street Blandinsville, IL 61420-0050",40.5555979,-90.8663595,,,,,,,,,,,,
Bloomingdale Public Library,"101 Fairfield Way Bloomingdale, IL 60108-1537",41.94896749999999,-88.0791599,Bloomingdale Public Library,"101 Fairfield Way, Bloomingdale IL 60108",Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Bloomington Public Library,"205 E Olive St Bloomington, IL 61701",40.4765926,-88.9914337,Bloomington Public Library,"205 E Olive St, Bloomington, IL 61701",Yes,Yes,95.0,100.0,75.0,88.0,95.0,100.0,88.33333333333333,96.0
Blue Island Public Library,"2433 York Street Blue Island, IL 60406-2011",41.6569283,-87.68141969999999,,,,,,,,,,,,
Blue Mound Memorial Library District,"213 North Saint Marie Street Blue Mound, IL 62513-0317",39.7006325,-89.1232879,,,,,,,,,,,,
Blue Ridge Township,"116 East Oliver Street Mansfield, IL 61854-0457",40.2113401,-88.5052103,,,,,,,,,,,,
Bluffs Public Library,"110 Bluff St., PO Box 177 Bluffs, IL 62621",39.7508087,-90.5350022,Bluffs Public LIbrary,"110 N. Bluff St., Bluffs, IL 62621",Yes,Yes,160.0,160.0,155.0,155.0,160.0,160.0,158.33333333333334,158.33333333333334
Bond Public Library,"208 South Chestnut Street Wenona, IL 61377-0427",41.0523251,-89.0500983,,,,,,,,,,,,
Bourbonnais Public Library District,"250 West John Casey Road Bourbonnais, IL 60914-1373",41.165248,-87.8794463,,,,,,,,,,,,
Bradford Public Library District,"111 South Peoria Street Bradford, IL 61421-0249",41.1766683,-89.6575376,Bradford Public Library District,"111 S. Peoria St., Bradford, IL 61421",Yes,Yes,67.0,9.0,67.0,9.0,,,67.0,9.0
Bradley Public Library District,"296 North Fulton Avenue Bradley, IL 60915-1253",41.14769099999999,-87.8561455,,,,,,,,,,,,
Breese Public Library,"530 North Third Street Breese, IL 62230-1513",38.6096289,-89.5283462,,,,,,,,,,,,
Bridgeview Public Library,"7840 West 79th Street Bridgeview, IL 60455-1496",41.74820039999999,-87.8158251,,,,,,,,,,,,
Brighton Memorial Library District,"110 North Main Street Brighton, IL 62012-0183",39.0396499,-90.141451,,,,,,,,,,,,
Brimfield Public Library District,"111 S. Galena Ave. Brimfield, IL 61517",40.8385296,-89.8849345,Brimfield Public Library District,"111 South Galena Avenue Brimfield, IL 61517",Yes,Yes,111.0,72.0,104.0,61.0,27.0,20.0,80.66666666666667,51.0
Broadview Public Library District,"2226 South 16th Avenue Broadview, IL 60155-4000",41.8633054,-87.85219389999999,,,,,,,,,,,,
Brown County Public Library District,"143 West Main Street Mount Sterling, IL 62353-1223",39.9862737,-90.7660755,Brown County Public Library District,"143 W Main St - Mt. Sterling, IL  62353",Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Bryan-Bennett Library,"315 South Maple Street Salem, IL 62881-0864",38.6251261,-88.9479329,Bryan-Bennett Library,"315 South Maple, Salem, IL 62881",Yes,Yes,217.0,23.0,186.0,21.0,219.0,5.0,207.33333333333334,16.333333333333332
Bunker Hill Public Library District,"220 East Warren Street Bunker Hill, IL 62014-0664",39.0426319,-89.950408,,,,,,,,,,,,
Bushnell Public Library District,"455 North Dean Street Bushnell, IL 61422-1228",40.5532653,-90.5113482,,,,,,,,,,,,
Byron Public Library District,"100 South Washington Street Byron, IL 61010-1460",42.1248596,-89.2597134,,,,,,,,,,,,
C.E. Brehm Memorial Public Library District,"101 South Seventh Street Mount Vernon, IL 62864-4114",38.3175641,-88.89942760000001,,,,,,,,,,,,
Cahokia Public Library District,"140 Cahokia Park Drive Cahokia, IL 62206-2129",38.55624419999999,-90.1708388,Cahokia Public Library District,140 CAHOKIA PARK DR,Yes,Yes,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
A.B. Safford Memorial Library,"1609 Washington Avenue Cairo, IL 62914-0151",37.00307189999999,-89.1737619,Cairo Public Library,"1609 Washington Ave, Cairo, IL 62914",Yes,Yes,25.0,25.0,20.0,20.0,25.0,25.0,23.333333333333332,23.333333333333332
Calumet City Public Library,"660 Manistee Avenue Calumet City, IL 60409-3906",41.6168349,-87.55588569999999,,,,,,,,,,,,
Calumet Park Public Library,"1500 West 127th Street Calumet Park, IL 60827-6008",41.6632557,-87.658716,,,,,,,,,,,,
Camargo Township District Library,"14 North Main Street Villa Grove, IL 61956-1517",39.8625668,-88.1618041,,,,,,,,,,,,
Cambridge Public Library District,"212 West Center Street Cambridge, IL 61238-1239",41.3030792,-90.195714,Cambridge Public Library District,"212 W. Center Str. Cambridge, IL  61238",Yes,Yes,51.0,45.0,51.0,50.0,51.0,50.0,51.0,48.333333333333336
Camp Point Public Library District,"206 East State Street Camp Point, IL 62320-0377",40.0422209,-91.0641133,,,,,,,,,,,,
Carbondale Public Library,"405 West Main Street Carbondale, IL 62901-2903",37.7266098,-89.22063440000001,,,,,,,,,,,,
Carlinville Public Library,"510 North Broad Street Carlinville, IL 62626-0017",39.2858741,-89.8825888,,,,,,,,,,,,
Carlock Public Library District,"202 E Washington Street Carlock, IL 61725",40.5824905,-89.13176039999999,,,,,,,,,,,,
Carmi Public Library,"103 Slocumb Street Carmi, IL 62821-1663",38.0869162,-88.16439489999999,Carmi Public Library,103 Slocumb St.,Yes,Yes,215.0,51.0,234.0,52.0,235.0,50.0,228.0,51.0
Carnegie-Schuyler Library,"303 East Second Street Pana, IL 62557-1440",39.3889311,-89.0800809,,,,,,,,,,,,
Carol Stream Public Library,"616 Hiawatha Drive Carol Stream, IL 60188-1634",41.9189684,-88.12997759999999,Carol Stream Public Library,"616 Hiawatha Drive, Carol Stream, 60188",Yes,Yes,102.0,84.0,95.0,90.0,89.0,75.0,95.33333333333333,83.0
Carrier Mills-Stonefort Public Library District,"109 Oak Street Carrier Mills, IL 62917-0338",37.6840313,-88.63427399999999,,,,,,,,,,,,
Carrollton Public Library,"509 South Main Street Carrollton, IL 62016-1251",39.3006544,-90.4079898,,,,,,,,,,,,
Carthage Public Library District,"500 Wabash Avenue Carthage, IL 62321-1360",40.4121647,-91.1360902,Carthage Public Library District,500 Wabash Ave.    Carthage,Yes,Yes,80.0,24.0,66.0,24.0,74.0,24.0,73.33333333333333,24.0
Cary Area Public Library District,"1606 Three Oaks Road Cary, IL 60013-1637",42.2209605,-88.23075399999999,Cary Area Public Library District,"1606 Three Oaks Road, Cary, IL 60013",Yes,Yes,111.0,98.0,84.0,100.0,120.0,100.0,105.0,99.33333333333333
Case-Halstead Public Library,"550 Sixth Street Carlyle, IL 62231-1927",38.6105157,-89.36457519999999,,,,,,,,,,,,
Casey Township Library,"307 East Main Street Casey, IL 62420-1618",39.3001768,-87.98880679999999,,,,,,,,,,,,
Caseyville Public Library District,"419 South Second St. Caseyville, IL 62232",38.6369476,-90.0302059,Caseyville Public Library District,"419 South Second Street, Caseyville, IL 62232",Yes,Yes,117.0,44.0,112.0,36.0,115.0,44.0,114.66666666666667,41.333333333333336
Catlin Public Library District,"101 Mapleleaf Drive Catlin, IL 61817-9628",40.0660259,-87.7142736,,,,,,,,,,,,
Central Citizens' Library District,"1134 East 3100 North Road Clifton, IL 60927-7088",40.9596624,-87.9173919,Central Citizens' Library District,1134 E. 3100 North Road Clifton IL 60927,Yes,Yes,0.0,,,,,,0.0,
Central Public Library District,"701 Oak Street A Evansville, IL 62242-1829",38.0916359,-89.9345929,Central Public Library District,"701 Oak Street    Evansville, Illinois 62242",No,Yes,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Centralia Regional Library District,"515 East Broadway Avenue Centralia, IL 62801-3256",38.5260638,-89.12932130000002,,,,,,,,,,,,
Chadwick Public Library District,"110 Main Street Chadwick, IL 61014-0416",42.0128328,-89.89116349999999,Chadwick Public Library District,"110 Main Street, Chadwick, IL 61014",Yes,Yes,71.0,23.0,79.0,31.0,,,75.0,27.0
Champaign Public Library(Primary Building),"200 West Green Street Champaign, IL 61820-5139",40.1113222,-88.2460423,,,,,,,,,,,,
Douglass Branch Library,"504 East Grove Street Champaign, IL 61820-3239",40.12338159999999,-88.23147490000001,Champaign Public Library,"504 E. Grove St., Champaign, IL 61820",Yes,Yes,194.0,178.0,186.0,184.0,180.0,183.0,186.66666666666666,181.66666666666666
Charles B. Phillips Public Library District,"6 North Jackson Street Newark, IL 60541-0156",41.5375863,-88.58200830000001,Charles B. Phillips Public Library District,"6 N Jackson Street, Newark IL 60541",Yes,Yes,,,,,,,,
Charleston Carnegie Public Library,"712 Sixth St. Charleston, IL 61920",39.4933278,-88.1758995,Charleston Carnegie Public Library,"712 6th St. Charleston, IL 61920",Yes,Yes,17.0,17.0,18.0,17.0,17.0,15.0,17.333333333333332,16.333333333333332
Chatham Area Public Library District,"600 East Spruce Street Chatham, IL 62629-1631",39.6718232,-89.69755789999999,Chatham Area Public Library,"600 E. Spruce St., Chatham, IL  62629",Yes,Yes,45.0,11.0,51.0,11.0,47.0,12.0,47.666666666666664,11.333333333333334
Baltz Library of Chatsworth Township,"501 East School Street Chatsworth, IL 60921-0638",40.7495126,-88.2896391,,,,,,,,,,,,
Cheney's Grove Township Library,"204 South State Street Saybrook, IL 61770-7539",40.4257972,-88.5290739,Cheney's Grove Township Library,"204 South State Street, P.O. Box 58, Saybrook, IL 61770",Yes,Yes,,,23.0,13.0,,,23.0,13.0
Chenoa Public Library District,"230 South Green Street Chenoa, IL 61726-1107",40.7429932,-88.7209745,,,,,,,,,,,,
Cherry Valley Public Library District,"755 East State Street Cherry Valley, IL 61016-9699",42.235486,-88.9447589,Cherry Valley District Public Library,755 East State Street Cherry Valley IL 61016,Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Chester Public Library,"733 State Street Chester, IL 62233-1637",37.9062565,-89.8266869,,,,,,,,,,,,
Chicago Heights Public Library,"25 West 15th Street Chicago Heights, IL 60411-3455",41.5046055,-87.6416649,Chicago Heights Public Library,25 W 15th Street Chicago Heights IL 60411,Yes,Yes,87.0,88.0,85.0,91.0,92.0,94.0,88.0,91.0
Harold Washington Library Center,"400 South State Street Chicago, IL 60605-1203",41.876515,-87.62823999999999,,,,,,,,,,,,
Albany Park Branch,"5150 North Kimball Avenue Chicago, IL 60625",41.9755817,-87.71373899999999,,,,,,,,,,,,
Altgeld Branch,"13281South Corliss Avenue Chicago, IL 60827-1400",41.653728,-87.602083,,,,,,,,,,,,
Archer Heights Branch,"5055 South Archer Avenue Chicago, IL 60632",41.8008995,-87.7266121,,,,,,,,,,,,
Austin Branch,"5615 West Race Avenue Chicago, IL 60644",41.8890349,-87.7658398,,,,,,,,,,,,
Austin-Irving Branch,"6100 West Irving Park Road Chicago, IL 60634",41.9531389,-87.7795881,,,,,,,,,,,,
Avalon Branch,"8148 South Stony Island Avenue Chicago, IL 60617",41.7463833,-87.5863463,,,,,,,,,,,,
Back of the Yards Branch,"2111 West 47th Street Chicago, IL 60609",41.8083131,-87.6777352,,,,,,,,,,,,
Bessie Coleman Branch,"731 East 63rd Street Chicago, IL 60637",41.7801841,-87.60683499999999,,,,,,,,,,,,
Beverly Branch,"1962 West 95th Street Chicago, IL 60643-1131",41.7214413,-87.6722989,,,,,,,,,,,,
Bezazian Branch,"1226 West Ainslie Street Chicago, IL 60640",41.97169969999999,-87.6606925,,,,,,,,,,,,
Blackstone Branch,"4904 South Lake Park Avenue Chicago, IL 60615",41.8058373,-87.59034059999999,,,,,,,,,,,,
Brainerd Branch,"1350 West 89th Street Chicago, IL 60620",41.7325406,-87.6576891,,,,,,,,,,,,
Brighton Park Branch,"4314 South Archer Avenue Chicago, IL 60632",41.815031,-87.7031361,,,,,,,,,,,,
Bucktown/Wicker Park Branch Library,"1701 North Milwaukee Avenue Chicago, IL 60647",41.9125362,-87.6803413,,,,,,,,,,,,
Budlong Woods Branch,"5630 North Lincoln Avenue Chicago, IL 60659",41.9833393,-87.696373,,,,,,,,,,,,
Canaryville Branch,"642 West 43rd Street Chicago, IL 60609",41.8164872,-87.64262,,,,,,,,,,,,
Chicago Bee Branch,"3647 South State Street Chicago, IL 60609",41.8279848,-87.6260807,,,,,,,,,,,,
Chicago Lawn Branch,"6120 South Kedzie Avenue Chicago, IL 60629",41.7818792,-87.70352109999999,,,,,,,,,,,,
Chinatown Branch,"2353 South Wentworth Chicago, IL 60616",41.8495354,-87.63172060000001,,,,,,,,,,,,
Clearing Branch,"6423 West 63rd Place Chicago, IL 60638",41.7763934,-87.7824053,,,,,,,,,,,,
Douglass Branch,"3353 West 13th Street Chicago, IL 60623",41.86436459999999,-87.71005869999999,,,,,,,,,,,,
Dunning Branch,"7455 West Cornelia Avenue Chicago, IL 60634-3458",41.9431547,-87.8139051,,,,,,,,,,,,
Edgebrook Branch,"5331 West Devon Avenue Chicago, IL 60646",41.9971205,-87.761957,,,,,,,,,,,,
Edgewater Branch,"6000 North Broadway Street Chicago, IL 60660",41.9912184,-87.660547,,,,,,,,,,,,
Gage Park Branch,"2807 West 55th Street Chicago, IL 60632",41.7934419,-87.6941758,,,,,,,,,,,,
Galewood-Mont Clare Branch,"6871 West Belden Avenue Chicago, IL 60707",41.920796,-87.7970441,,,,,,,,,,,,
Garfield Ridge Branch,"6348 South Archer Avenue Chicago, IL 60638",41.7929496,-87.7802842,,,,,,,,,,,,
Greater Grand Crossing Branch,"1000 East 73rd Street Chicago, IL 60619-3401",41.7625289,-87.6003151,,,,,,,,,,,,
Hall Branch,"4801 South Michigan Avenue Chicago, IL 60615",41.8071679,-87.6222372,,,,,,,,,,,,
Hegewisch Branch,"3048 East 130th Street Chicago, IL 60633",41.6594004,-87.5487406,,,,,,,,,,,,
Jefferson Park Branch,"5363 West Lawrence Avenue Chicago, IL 60630",41.9673629,-87.7619955,,,,,,,,,,,,
Jeffery Manor Branch,"2401 East 100th Street Chicago, IL 60617",41.713212,-87.565501,,,,,,,,,,,,
John Merlo Branch,"CLOSED FOR RENOVATION UNTIL 2020 Chicago, IL 60657",41.9403795,-87.65318049999999,,,,,,,,,,,,
Kelly Branch,"6151 South Normal Boulevard Chicago, IL 60621",41.7824058,-87.63733889999999,,,,,,,,,,,,
Legler Branch,"115 South Pulaski Road Chicago, IL 60624",41.8793094,-87.7252354,,,,,,,,,,,,
Lincoln Belmont Branch,"1659 West Melrose Street Chicago, IL 60657",41.9403553,-87.6708361,,,,,,,,,,,,
Lincoln Park Branch,"1150 West Fullerton Avenue Chicago, IL 60614",41.925439,-87.6579349,,,,,,,,,,,,
Little Italy Branch,"1336 West Taylor Street Chicago, IL 60607-4754",41.8694861,-87.6605699,,,,,,,,,,,,
Little Village Branch,"2311 South Kedzie Avenue Chicago, IL 60623-3328",41.8497176,-87.7048684,,,,,,,,,,,,
Logan Square Branch,"3030 West Fullerton Avenue Chicago, IL 60647",41.9250976,-87.70346260000001,,,,,,,,,,,,
Mabel Manning Branch,"6 South Hoyne Avenue Chicago, IL 60612",41.8809748,-87.67935179999999,,,,,,,,,,,,
"Martin Luther King, Jr. Branch","3436 South King Drive Chicago, IL 60616",41.8318094,-87.61778939999999,,,,,,,,,,,,
Mayfair Branch,"4400 West Lawrence Avenue Chicago, IL 60630",41.9683285,-87.7381147,,,,,,,,,,,,
McKinley Park Branch,"1915 West 35th Street Chicago, IL 60609",41.8301569,-87.6736007,,,,,,,,,,,,
Mount Greenwood Branch,"11010 South Kedzie Avenue Chicago, IL 60655",41.6931021,-87.70122169999999,,,,,,,,,,,,
Near North Branch,"310 West Division Street Chicago, IL 60610",41.9041687,-87.63660639999999,,,,,,,,,,,,
North Austin Branch,"5724 West North Avenue Chicago, IL 60639",41.9096005,-87.76887119999999,,,,,,,,,,,,
North Pulaski Branch,"4300 West North Avenue Chicago, IL 60639",41.9102117,-87.73402879999999,,,,,,,,,,,,
Northtown Branch,"6435 North California Avenue Chicago, IL 60645",41.9988218,-87.69948029999999,,,,,,,,,,,,
Oriole Park Branch,"7454 West Balmoral Avenue Chicago, IL 60656",41.9783069,-87.8139051,,,,,,,,,,,,
Popular Library at Water Works Branch,"163 East Pearson Street Chicago, IL 60611-2162",41.8972773,-87.62354169999999,,,,,,,,,,,,
Portage-Cragin Branch,"5108 West Belmont Avenue Chicago, IL 60641",41.9389294,-87.75504219999999,,,,,,,,,,,,
Pullman Branch,"11001 South Indiana Avenue Chicago, IL 60628",41.6943932,-87.61790529999999,,,,,,,,,,,,
Richard J. Daley Branch,"3400 South Halsted Street Chicago, IL 60608",41.8325552,-87.6464745,,,,,,,,,,,,
Richard M. Daley - West Humboldt Branch,"733 North Kedzie Avenue Chicago, IL 60612-1015",41.8948696,-87.7060999,,,,,,,,,,,,
Roden Branch,"6083 North Northwest Highway Chicago, IL 60631",41.9921166,-87.7979695,,,,,,,,,,,,
Rogers Park Branch,"6907 North Clark Street Chicago, IL 60626",42.0070817,-87.673177,,,,,,,,,,,,
Roosevelt Branch,"1101 West Taylor Chicago, IL 60607",41.8692746,-87.65449079999999,,,,,,,,,,,,
Rudy Lozano Branch,"1805 South Loomis Street Chicago, IL 60608",41.8575241,-87.66096329999999,,,,,,,,,,,,
Scottsdale Branch,"4101 West 79th Street Chicago, IL 60652",41.74917019999999,-87.7245458,,,,,,,,,,,,
Sherman Park Branch,"5440 South Racine Avenue Chicago, IL 60609",41.7948272,-87.6551266,,,,,,,,,,,,
South Chicago Branch,"9055 South Houston Avenue Chicago, IL 60617",41.73036949999999,-87.5495131,,,,,,,,,,,,
South Shore Branch,"CLOSED FOR RENOVATIONS UNTIL 2020 Chicago, IL 60649",41.7597921,-87.56430399999999,,,,,,,,,,,,
Sulzer Regional Library,"4455 North Lincoln Avenue Chicago, IL 60625",41.9627705,-87.6843827,,,,,,,,,,,,
Thurgood Marshall Branch,"7506 South Racine Avenue Chicago, IL 60620",41.7573854,-87.65433660000001,,,,,,,,,,,,
Toman Branch,"2708 South Pulaski Road Chicago, IL 60623",41.8420934,-87.7247728,,,,,,,,,,,,
Uptown Branch,"929 West Buena Avenue Chicago, IL 60613",41.9581389,-87.654325,,,,,,,,,,,,
Vodak East Side Branch,"3710 East 106th Street Chicago, IL 60617",41.7029917,-87.5337503,,,,,,,,,,,,
Walker Branch,"11071 South Hoyne Avenue Chicago, IL 60643",41.6921972,-87.6737543,,,,,,,,,,,,
West Belmont Branch,"3104 North Narragansett Avenue Chicago, IL 60634",41.9367398,-87.78624789999999,,,,,,,,,,,,
West Chicago Avenue Branch,"4856 West Chicago Avenue Chicago, IL 60651",41.8953547,-87.74799929999999,,,,,,,,,,,,
West Englewood Branch,"1745 West 63rd Street Chicago, IL 60636",41.7790817,-87.66841629999999,,,,,,,,,,,,
West Lawn Branch,"4020 West 63rd Street Chicago, IL 60629",41.7789374,-87.7236109,,,,,,,,,,,,
West Loop Branch,"122 North Aberdeen Street Chicago, IL 60607-2004",41.8837655,-87.6547983,,,,,,,,,,,,
West Pullman Branch,"830 West 119th Street Chicago, IL 60643",41.6780255,-87.6431211,,,,,,,,,,,,
West Town Branch,"1625 West Chicago Avenue Chicago, IL 60622-5127",41.8959176,-87.66834709999999,,,,,,,,,,,,
Woodson Regional Library,"9525 South Halsted Street Chicago, IL 60628",41.7209434,-87.6427837,,,,,,,,,,,,
Wrightwood-Ashburn Branch,"8530 South Kedzie Avenue Chicago, IL 60652",41.7376808,-87.7025587,,,,,,,,,,,,
Chicago Ridge Public Library,"10400 Oxford Avenue Chicago Ridge, IL 60415-1507",41.703226,-87.77779369999999,Chicago Ridge Public Library,"10400 Oxford Avenue Chicago Ridge, IL 60415",Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Chillicothe Public Library District,"430 North Bradley Avenue Chillicothe, IL 61523-1920",40.9144444,-89.49983370000001,,,,,,,,,,,,
Chrisman Public Library,"108 North Illinois Street Chrisman, IL 61924-1001",39.803559,-87.6793399,Chrisman Public Library,"108 N Illinois St, Chrisman, IL  61924",No,Yes,92.0,33.0,92.0,35.0,92.0,33.0,92.0,33.666666666666664
